timestamp,symbol,open,high,low,close,weighted_price,volume
2017-10-12 23:45:00+00,ETHUSD,303.69,303.95,302.53,303.06,303.11,1575.55722864
2017-10-12 23:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,745269.60632126
2017-10-13 00:00:00+00,ETHUSD,303.67,303.87,301.52,302.08,302.18,2946.87071703
2017-10-13 00:00:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.25,749677.44989078
2017-10-13 00:15:00+00,ETHUSD,302.12,302.90,301.23,302.01,301.79,1240.21722199
2017-10-13 00:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,906477.17038913
2017-10-13 00:30:00+00,ETHUSD,302.08,302.20,300.59,301.20,301.11,1363.83066794
2017-10-13 00:30:00+00,XRPUSD,0.25,0.25,0.24,0.24,0.24,965378.61616880
2017-10-13 00:45:00+00,ETHUSD,301.21,302.22,301.00,301.00,301.16,1583.07261578
2017-10-13 00:45:00+00,XRPUSD,0.24,0.25,0.24,0.25,0.24,714944.04806381
2017-10-13 01:00:00+00,BTCUSD,5383.30,5443.30,5371.80,5430.80,5411.66,718.96479638
2017-10-13 01:00:00+00,ETHUSD,301.00,301.97,301.00,301.39,301.42,1063.40279790
2017-10-13 01:00:00+00,XRPUSD,0.25,0.25,0.24,0.24,0.25,558959.64498680
2017-10-13 01:15:00+00,BTCUSD,5431.10,5433.00,5395.00,5417.40,5412.42,428.01582895
2017-10-13 01:15:00+00,ETHUSD,301.42,301.92,301.02,301.23,301.49,1455.35961871
2017-10-13 01:15:00+00,XRPUSD,0.24,0.25,0.24,0.25,0.25,87007.41371590
2017-10-13 01:30:00+00,BTCUSD,5416.50,5470.00,5406.20,5470.00,5443.41,299.94940162
2017-10-13 01:30:00+00,ETHUSD,301.23,301.83,301.22,301.65,301.66,829.25984035
2017-10-13 01:30:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.25,102865.21995043
2017-10-13 01:45:00+00,BTCUSD,5470.00,5540.00,5465.60,5540.00,5507.90,2176.90378543
2017-10-13 01:45:00+00,ETHUSD,301.73,303.40,301.60,302.12,302.61,2076.27391662
2017-10-13 01:45:00+00,XRPUSD,0.25,0.25,0.24,0.24,0.24,389827.00015141
2017-10-13 02:00:00+00,BTCUSD,5540.00,5643.30,5538.70,5615.20,5599.17,3261.36317075
2017-10-13 02:00:00+00,ETHUSD,302.15,302.97,300.18,300.39,300.87,6846.62071021
2017-10-13 02:00:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,954307.79569289
2017-10-13 02:15:00+00,BTCUSD,5615.10,5676.90,5570.10,5649.70,5619.13,1585.01325763
2017-10-13 02:15:00+00,ETHUSD,300.39,301.88,299.47,299.51,300.16,3827.40397109
2017-10-13 02:15:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,741880.37205649
2017-10-13 02:30:00+00,ETHUSD,299.49,300.82,298.89,299.68,299.58,3771.50531277
2017-10-13 02:30:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,910044.50483274
2017-10-13 02:45:00+00,ETHUSD,299.68,301.98,298.00,299.84,299.34,4227.81185716
2017-10-13 02:45:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,2270418.65050364
2017-10-13 04:00:00+00,ETHUSD,302.97,303.83,302.24,303.38,302.86,1539.41340500
2017-10-13 04:00:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,797030.08754456
2017-10-13 04:15:00+00,ETHUSD,303.19,303.50,301.65,303.00,302.58,2170.29403828
2017-10-13 04:15:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,971692.01303652
2017-10-13 04:30:00+00,ETHUSD,302.84,304.72,302.25,302.73,303.25,2566.27137333
2017-10-13 04:30:00+00,XRPUSD,0.24,0.24,0.23,0.24,0.23,2365343.40199069
2017-10-13 04:45:00+00,ETHUSD,303.01,305.00,302.31,304.91,303.59,1957.93196756
2017-10-13 04:45:00+00,XRPUSD,0.23,0.24,0.23,0.24,0.24,2417001.56247697
2017-10-13 05:00:00+00,BTCUSD,5755.40,5780.00,5702.40,5702.40,5752.25,889.93314426
2017-10-13 05:00:00+00,XRPUSD,0.24,0.24,0.23,0.23,0.24,1114626.64173738
2017-10-13 05:15:00+00,BTCUSD,5702.50,5722.10,5623.20,5654.40,5676.62,2170.23006228
2017-10-13 05:15:00+00,XRPUSD,0.23,0.24,0.23,0.24,0.24,1334422.59854084
2017-10-13 05:30:00+00,BTCUSD,5642.70,5654.40,5500.00,5513.00,5602.20,829.88796283
2017-10-13 05:30:00+00,XRPUSD,0.24,0.24,0.23,0.24,0.24,1072706.84416397
2017-10-13 05:45:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,1004094.75608502
2017-10-13 06:00:00+00,ETHUSD,315.06,318.96,314.25,316.89,316.98,7127.93112332
2017-10-13 06:00:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,1503906.79298269
2017-10-13 06:15:00+00,ETHUSD,316.90,324.90,316.85,323.09,321.51,13826.21488821
2017-10-13 06:15:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,473746.21332140
2017-10-13 06:30:00+00,ETHUSD,323.39,331.70,322.94,331.66,326.74,16952.55070559
2017-10-13 06:30:00+00,XRPUSD,0.24,0.25,0.24,0.25,0.25,399910.56911046
2017-10-13 06:45:00+00,ETHUSD,331.05,337.85,329.68,329.99,333.42,16390.66482218
2017-10-13 06:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,1451156.29746740
2017-10-13 07:00:00+00,BTCUSD,5580.00,5585.10,5544.70,5575.00,5555.79,717.53539685
2017-10-13 07:00:00+00,ETHUSD,329.73,333.49,325.89,330.65,329.48,11563.01785091
2017-10-13 07:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,1192864.56286075
2017-10-13 07:15:00+00,BTCUSD,5578.70,5607.90,5569.20,5577.50,5582.90,473.81734097
2017-10-13 07:15:00+00,ETHUSD,331.09,331.65,325.00,325.46,327.59,5331.47587070
2017-10-13 07:15:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.25,746737.18506915
2017-10-13 07:30:00+00,BTCUSD,5577.50,5666.00,5577.50,5660.70,5632.61,1059.65386462
2017-10-13 07:30:00+00,ETHUSD,325.01,326.80,321.66,324.50,323.81,7002.67599208
2017-10-13 07:30:00+00,XRPUSD,0.25,0.25,0.24,0.24,0.25,965429.04545438
2017-10-13 07:45:00+00,BTCUSD,5663.70,5679.80,5650.00,5655.40,5664.77,668.99172983
2017-10-13 07:45:00+00,ETHUSD,324.10,327.70,324.00,326.99,325.78,2736.93552055
2017-10-13 07:45:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,825385.80287401
2017-10-13 08:00:00+00,BTCUSD,5656.00,5711.40,5638.00,5711.00,5667.37,1096.70863544
2017-10-13 08:00:00+00,ETHUSD,327.48,331.65,325.71,329.03,328.56,6846.50817010
2017-10-13 08:00:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,445043.62418421
2017-10-13 08:15:00+00,BTCUSD,5712.60,5746.80,5695.50,5746.00,5726.52,932.88013983
2017-10-13 08:15:00+00,ETHUSD,328.88,329.83,323.92,324.00,326.05,4757.72902379
2017-10-13 08:15:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,858781.49351296
2017-10-13 08:30:00+00,BTCUSD,5746.00,5746.00,5696.80,5711.00,5719.70,1009.66849485
2017-10-13 08:30:00+00,ETHUSD,323.94,328.78,321.00,325.53,323.72,7614.62105719
2017-10-13 08:30:00+00,XRPUSD,0.24,0.25,0.24,0.25,0.24,1100047.07245708
2017-10-13 08:45:00+00,BTCUSD,5710.90,5712.50,5662.00,5674.20,5681.11,870.68848976
2017-10-13 08:45:00+00,ETHUSD,326.01,327.00,324.20,324.52,325.08,2121.97885925
2017-10-13 08:45:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.25,907094.39128923
2017-10-13 09:00:00+00,BTCUSD,5674.20,5700.00,5660.00,5670.70,5680.55,636.55826125
2017-10-13 09:00:00+00,ETHUSD,324.61,325.00,322.90,323.57,324.05,2918.55561768
2017-10-13 09:00:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.25,601907.72997979
2017-10-13 09:15:00+00,BTCUSD,5679.00,5695.80,5671.90,5688.20,5689.70,252.19994057
2017-10-13 09:15:00+00,ETHUSD,323.57,326.23,323.36,325.01,324.56,1939.16726829
2017-10-13 09:15:00+00,XRPUSD,0.24,0.25,0.24,0.24,0.24,301791.12334249
2017-10-13 09:30:00+00,BTCUSD,5688.20,5723.70,5666.60,5723.60,5699.46,973.46133197
2017-10-13 09:30:00+00,ETHUSD,325.00,330.37,324.18,329.01,328.55,5148.35037956
2017-10-13 09:30:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,69255.87727656
2017-10-13 09:45:00+00,BTCUSD,5723.70,5756.90,5722.70,5756.40,5744.32,741.98240736
2017-10-13 09:45:00+00,ETHUSD,329.00,330.00,327.14,327.76,328.18,3322.14944847
2017-10-13 09:45:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,981146.49885377
2017-10-13 10:00:00+00,BTCUSD,5756.40,5756.90,5700.00,5703.50,5728.72,1117.42323114
2017-10-13 10:00:00+00,ETHUSD,327.76,328.78,325.12,325.14,327.10,3650.53782785
2017-10-13 10:00:00+00,XRPUSD,0.24,0.25,0.24,0.25,0.24,494972.15511635
2017-10-13 10:15:00+00,BTCUSD,5703.60,5718.40,5631.80,5676.80,5671.40,1709.23472692
2017-10-13 10:15:00+00,ETHUSD,325.14,326.12,322.70,323.61,324.28,5215.38949304
2017-10-13 10:15:00+00,XRPUSD,0.25,0.25,0.24,0.24,0.24,2667134.27957320
2017-10-13 10:30:00+00,BTCUSD,5676.00,5679.00,5613.80,5630.00,5643.96,676.18115656
2017-10-13 10:30:00+00,ETHUSD,323.95,324.69,322.00,322.51,323.13,3684.56475899
2017-10-13 10:30:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,912225.87969098
2017-10-13 10:45:00+00,BTCUSD,5630.00,5658.90,5630.00,5639.00,5641.26,417.90337481
2017-10-13 10:45:00+00,ETHUSD,322.51,323.63,321.20,322.32,322.41,3953.00497993
2017-10-13 10:45:00+00,XRPUSD,0.24,0.25,0.24,0.24,0.24,457355.34582337
2017-10-13 11:00:00+00,BTCUSD,5638.10,5639.10,5590.00,5620.00,5606.88,677.61935634
2017-10-13 11:00:00+00,ETHUSD,322.06,326.90,321.46,326.15,323.33,2804.95165145
2017-10-13 11:00:00+00,XRPUSD,0.24,0.25,0.24,0.25,0.24,748286.74492193
2017-10-13 11:15:00+00,BTCUSD,5620.00,5649.90,5591.00,5639.80,5625.87,556.95628627
2017-10-13 11:15:00+00,ETHUSD,326.49,330.00,325.27,327.99,328.40,4240.00016838
2017-10-13 11:15:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.25,509724.47578575
2017-10-13 11:30:00+00,BTCUSD,5636.70,5688.80,5624.80,5674.00,5659.77,539.42399591
2017-10-13 11:30:00+00,ETHUSD,327.76,332.12,327.11,329.43,329.95,10747.28752941
2017-10-13 11:30:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.24,210835.14073966
2017-10-13 11:45:00+00,BTCUSD,5672.00,5682.20,5653.30,5653.40,5666.48,400.53500491
2017-10-13 11:45:00+00,ETHUSD,329.48,332.00,328.70,330.22,330.64,5339.34887147
2017-10-13 11:45:00+00,XRPUSD,0.25,0.25,0.24,0.24,0.24,299672.78938031
2017-10-13 12:00:00+00,BTCUSD,5656.60,5668.00,5601.20,5610.80,5638.91,836.09103575
2017-10-13 12:00:00+00,ETHUSD,330.82,336.17,329.91,336.10,334.21,7351.48425048
2017-10-13 12:00:00+00,XRPUSD,0.24,0.25,0.24,0.25,0.24,813436.47670283
2017-10-13 12:15:00+00,BTCUSD,5605.20,5612.00,5570.00,5612.00,5590.00,687.29334769
2017-10-13 12:15:00+00,ETHUSD,336.11,336.80,331.50,334.98,333.81,6019.05346634
2017-10-13 12:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,456582.76667681
2017-10-13 12:30:00+00,BTCUSD,5612.00,5642.30,5600.00,5604.96,5624.39,681.63857986
2017-10-13 12:30:00+00,ETHUSD,335.10,340.00,335.10,338.68,337.82,8675.90612125
2017-10-13 12:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,254215.24896282
2017-10-13 12:45:00+00,BTCUSD,5604.96,5622.20,5551.90,5594.00,5579.08,1174.49689505
2017-10-13 12:45:00+00,ETHUSD,338.81,347.00,338.81,342.49,342.63,14382.28480855
2017-10-13 12:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,439160.25758938
2017-10-13 13:00:00+00,BTCUSD,5594.10,5630.00,5594.10,5600.10,5607.14,809.34624988
2017-10-13 13:00:00+00,ETHUSD,342.50,349.00,341.00,342.19,343.60,5454.51052666
2017-10-13 13:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,465838.16583788
2017-10-13 13:15:00+00,BTCUSD,5600.10,5669.90,5600.00,5646.60,5640.59,812.30516319
2017-10-13 13:15:00+00,ETHUSD,342.18,349.00,341.49,348.61,346.02,9833.32064217
2017-10-13 13:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,715924.20705583
2017-10-13 13:30:00+00,BTCUSD,5645.40,5662.30,5614.08,5629.10,5635.79,468.35562602
2017-10-13 13:30:00+00,ETHUSD,348.70,350.00,343.50,346.54,347.26,11098.59383140
2017-10-13 13:30:00+00,XRPUSD,0.25,0.26,0.25,0.26,0.26,985994.89540593
2017-10-13 13:45:00+00,BTCUSD,5625.90,5673.30,5619.50,5671.20,5644.91,328.74249411
2017-10-13 13:45:00+00,ETHUSD,346.78,347.33,342.00,342.01,345.01,5827.63872230
2017-10-13 13:45:00+00,XRPUSD,0.26,0.26,0.25,0.26,0.26,1630414.94972923
2017-10-13 14:00:00+00,BTCUSD,5673.20,5785.00,5672.10,5781.90,5738.61,1590.60417372
2017-10-13 14:00:00+00,ETHUSD,342.01,342.70,337.88,342.51,340.01,11888.55256604
2017-10-13 14:00:00+00,XRPUSD,0.26,0.26,0.25,0.25,0.25,1499826.40311065
2017-10-13 14:15:00+00,BTCUSD,5783.50,5818.00,5760.00,5770.10,5790.39,1903.18062391
2017-10-13 14:15:00+00,ETHUSD,342.51,342.51,336.18,338.01,339.01,5000.67416283
2017-10-13 14:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,641285.68035112
2017-10-13 14:30:00+00,BTCUSD,5770.30,5829.80,5769.10,5792.40,5797.53,947.31364793
2017-10-13 14:30:00+00,ETHUSD,338.01,341.99,338.00,341.02,339.27,2280.86867028
2017-10-13 14:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,506047.93416997
2017-10-13 14:45:00+00,BTCUSD,5791.00,5806.90,5760.00,5771.40,5774.97,714.14079390
2017-10-13 14:45:00+00,ETHUSD,341.02,343.98,340.90,342.79,342.32,4584.84980972
2017-10-13 14:45:00+00,XRPUSD,0.25,0.26,0.25,0.26,0.25,871236.04826596
2017-10-13 15:00:00+00,BTCUSD,5774.60,5790.00,5711.10,5735.00,5751.35,940.55445779
2017-10-13 15:00:00+00,ETHUSD,342.75,343.48,340.13,341.34,341.71,2385.71686516
2017-10-13 15:00:00+00,XRPUSD,0.26,0.26,0.25,0.26,0.26,708558.10488150
2017-10-13 15:15:00+00,BTCUSD,5735.00,5752.00,5721.20,5741.10,5738.28,521.60955894
2017-10-13 15:15:00+00,ETHUSD,340.61,341.34,338.31,338.51,340.02,2660.31433800
2017-10-13 15:15:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,1278982.15158922
2017-10-13 15:30:00+00,BTCUSD,5744.90,5787.30,5744.90,5769.80,5767.10,736.83905721
2017-10-13 15:30:00+00,ETHUSD,338.49,340.23,337.78,339.98,338.81,1322.77417539
2017-10-13 15:30:00+00,XRPUSD,0.26,0.26,0.25,0.26,0.26,759985.19159634
2017-10-13 15:45:00+00,BTCUSD,5773.10,5790.00,5740.20,5750.00,5766.79,572.01694361
2017-10-13 15:45:00+00,ETHUSD,339.95,341.49,338.85,339.26,339.92,2023.22543657
2017-10-13 15:45:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,532485.05441128
2017-10-13 16:00:00+00,BTCUSD,5750.00,5770.70,5719.80,5727.80,5743.41,505.45864571
2017-10-13 16:00:00+00,ETHUSD,339.02,340.98,339.01,339.80,339.92,1014.30132365
2017-10-13 16:00:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,547329.33650368
2017-10-13 16:15:00+00,BTCUSD,5727.60,5744.20,5705.30,5710.80,5722.63,696.21195592
2017-10-13 16:15:00+00,ETHUSD,339.60,340.97,338.51,340.29,339.73,2004.17109860
2017-10-13 16:15:00+00,XRPUSD,0.26,0.26,0.25,0.26,0.26,424036.54857396
2017-10-13 16:30:00+00,BTCUSD,5710.70,5729.30,5690.00,5702.40,5707.31,681.15225537
2017-10-13 16:30:00+00,ETHUSD,340.29,341.68,339.91,341.50,340.80,2743.17409196
2017-10-13 16:30:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,452268.17808352
2017-10-13 16:45:00+00,BTCUSD,5705.40,5722.90,5694.00,5714.40,5706.81,711.79373128
2017-10-13 16:45:00+00,ETHUSD,341.68,344.00,340.49,343.93,343.04,4160.57688579
2017-10-13 16:45:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,208139.11896202
2017-10-13 17:00:00+00,BTCUSD,5714.10,5717.30,5704.80,5717.30,5712.32,414.18254738
2017-10-13 17:00:00+00,ETHUSD,343.92,344.75,341.39,341.70,343.35,3204.31663253
2017-10-13 17:00:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,249690.15224612
2017-10-13 17:15:00+00,BTCUSD,5717.20,5754.00,5717.20,5747.40,5741.02,787.25061498
2017-10-13 17:15:00+00,ETHUSD,341.95,341.95,339.79,341.01,340.87,2354.83319372
2017-10-13 17:15:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,160422.99304218
2017-10-13 17:30:00+00,BTCUSD,5745.70,5749.30,5702.50,5719.20,5720.06,367.27071953
2017-10-13 17:30:00+00,ETHUSD,341.01,342.09,338.86,341.27,340.55,1829.85888370
2017-10-13 17:30:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,223692.84767686
2017-10-13 17:45:00+00,BTCUSD,5719.20,5724.30,5710.00,5721.20,5719.81,214.16211341
2017-10-13 17:45:00+00,ETHUSD,341.22,341.94,340.97,341.01,341.20,860.11115759
2017-10-13 17:45:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,485752.90055122
2017-10-13 18:00:00+00,BTCUSD,5721.30,5721.30,5699.90,5701.40,5707.97,424.28302215
2017-10-13 18:00:00+00,ETHUSD,341.18,341.50,341.00,341.07,341.11,1456.83053784
2017-10-13 18:00:00+00,XRPUSD,0.26,0.27,0.26,0.26,0.26,3407039.79056776
2017-10-13 18:15:00+00,BTCUSD,5701.50,5714.20,5650.00,5672.60,5674.36,916.37989769
2017-10-13 18:15:00+00,ETHUSD,341.01,341.11,340.50,340.51,340.94,2365.82541273
2017-10-13 18:15:00+00,XRPUSD,0.26,0.27,0.26,0.26,0.26,1498367.32480800
2017-10-13 18:30:00+00,BTCUSD,5674.90,5685.10,5650.20,5658.50,5669.35,517.20026443
2017-10-13 18:30:00+00,ETHUSD,340.50,340.55,340.50,340.50,340.51,1383.66802539
2017-10-13 18:30:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,860374.16473442
2017-10-13 18:45:00+00,BTCUSD,5659.00,5682.00,5630.10,5665.10,5659.23,1376.42082335
2017-10-13 18:45:00+00,ETHUSD,340.51,343.86,340.00,343.55,340.75,2843.52702132
2017-10-13 18:45:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,362568.40189625
2017-10-13 19:00:00+00,BTCUSD,5665.00,5665.10,5622.40,5625.00,5644.49,1478.70022959
2017-10-13 19:00:00+00,ETHUSD,343.44,346.88,342.65,345.80,345.02,4788.07840886
2017-10-13 19:00:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,979624.81177650
2017-10-13 19:15:00+00,BTCUSD,5622.50,5627.30,5550.20,5553.60,5594.91,2443.69682614
2017-10-13 19:15:00+00,ETHUSD,345.51,346.77,342.97,342.97,345.42,4675.36979352
2017-10-13 19:15:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,423347.01293264
2017-10-13 19:30:00+00,BTCUSD,5551.80,5569.90,5500.00,5560.00,5525.76,2041.81728652
2017-10-13 19:30:00+00,ETHUSD,342.96,343.49,339.00,341.30,341.01,4051.26921541
2017-10-13 19:30:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,1220604.09850823
2017-10-13 19:45:00+00,BTCUSD,5560.00,5561.00,5501.80,5535.10,5526.47,1406.53199086
2017-10-13 19:45:00+00,ETHUSD,341.30,341.85,339.00,341.00,339.93,1740.63126705
2017-10-13 19:45:00+00,XRPUSD,0.26,0.26,0.25,0.26,0.26,942192.14703579
2017-10-13 20:00:00+00,BTCUSD,5535.00,5600.00,5535.00,5573.20,5579.91,1609.27128971
2017-10-13 20:00:00+00,ETHUSD,341.01,343.16,339.00,339.03,340.59,1478.04966345
2017-10-13 20:00:00+00,XRPUSD,0.26,0.26,0.25,0.25,0.25,804090.98125328
2017-10-13 20:15:00+00,BTCUSD,5573.20,5575.80,5543.10,5557.30,5558.04,567.37017917
2017-10-13 20:15:00+00,ETHUSD,339.02,339.26,336.50,337.15,338.13,2651.15097269
2017-10-13 20:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,915347.65676541
2017-10-13 20:30:00+00,BTCUSD,5557.20,5633.00,5555.20,5630.00,5587.44,690.56159868
2017-10-13 20:30:00+00,ETHUSD,337.39,339.90,337.24,339.60,338.42,1768.96115282
2017-10-13 20:30:00+00,XRPUSD,0.25,0.26,0.25,0.25,0.25,361763.45650821
2017-10-13 20:45:00+00,BTCUSD,5630.00,5649.30,5615.70,5634.40,5629.09,606.28241471
2017-10-13 20:45:00+00,ETHUSD,339.83,339.90,337.09,337.37,338.44,1705.94796928
2017-10-13 20:45:00+00,XRPUSD,0.26,0.26,0.25,0.26,0.26,861688.10037542
2017-10-13 21:00:00+00,BTCUSD,5631.80,5631.80,5574.20,5575.50,5601.22,323.66430503
2017-10-13 21:00:00+00,ETHUSD,337.38,337.38,334.51,334.70,335.67,2380.64519893
2017-10-13 21:00:00+00,XRPUSD,0.26,0.26,0.25,0.26,0.26,460070.33263733
2017-10-13 21:15:00+00,BTCUSD,5574.40,5590.10,5570.00,5585.70,5583.61,517.30938594
2017-10-13 21:15:00+00,ETHUSD,334.70,335.43,332.00,334.25,333.50,3962.89628305
2017-10-13 21:15:00+00,XRPUSD,0.26,0.26,0.25,0.25,0.26,710924.33034808
2017-10-13 21:30:00+00,BTCUSD,5585.70,5606.80,5583.90,5587.10,5597.34,267.56156628
2017-10-13 21:30:00+00,ETHUSD,334.23,335.35,333.20,335.18,334.57,1722.04477935
2017-10-13 21:30:00+00,XRPUSD,0.26,0.26,0.25,0.26,0.26,557884.37874204
2017-10-13 21:45:00+00,BTCUSD,5585.50,5599.00,5585.30,5595.50,5593.15,194.01111755
2017-10-13 21:45:00+00,ETHUSD,335.19,341.19,335.19,340.27,339.25,3608.07653204
2017-10-13 21:45:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,123265.37095987
2017-10-13 22:00:00+00,BTCUSD,5595.50,5598.60,5560.00,5576.30,5569.82,279.32312463
2017-10-13 22:00:00+00,ETHUSD,340.24,340.25,336.00,338.58,337.90,1444.22922826
2017-10-13 22:00:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,169820.12633546
2017-10-13 22:15:00+00,BTCUSD,5576.40,5580.50,5546.30,5547.50,5560.90,271.21174554
2017-10-13 22:15:00+00,ETHUSD,338.89,339.00,336.17,336.20,337.51,404.59684493
2017-10-13 22:15:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,82454.09681621
2017-10-13 22:30:00+00,BTCUSD,5547.40,5560.00,5530.00,5532.90,5545.87,377.88412483
2017-10-13 22:30:00+00,ETHUSD,336.29,336.99,335.48,336.30,336.15,374.22490213
2017-10-13 22:30:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,257137.22043494
2017-10-13 22:45:00+00,BTCUSD,5532.90,5653.90,5531.00,5644.10,5609.54,1107.56405717
2017-10-13 22:45:00+00,ETHUSD,336.29,340.49,336.28,339.28,338.59,598.04440132
2017-10-13 22:45:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,210369.54371176
2017-10-13 23:00:00+00,BTCUSD,5642.60,5642.60,5608.90,5622.50,5626.14,422.24889005
2017-10-13 23:00:00+00,ETHUSD,339.48,339.48,336.51,337.33,337.83,637.46186406
2017-10-13 23:00:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,104934.25391596
2017-10-13 23:15:00+00,BTCUSD,5619.70,5622.30,5598.20,5604.60,5608.78,229.63564926
2017-10-13 23:15:00+00,ETHUSD,337.22,337.81,336.06,337.29,336.98,569.88274967
2017-10-13 23:15:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,151561.62608355
2017-10-13 23:30:00+00,BTCUSD,5604.70,5639.90,5604.60,5630.00,5626.95,185.42290052
2017-10-13 23:30:00+00,ETHUSD,337.37,338.36,337.00,337.21,337.56,692.40344846
2017-10-13 23:30:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,237168.46368944
2017-10-13 23:45:00+00,BTCUSD,5634.90,5639.00,5634.90,5636.80,5637.10,147.55616209
2017-10-13 23:45:00+00,ETHUSD,337.24,337.91,336.94,337.46,337.28,543.08785122
2017-10-13 23:45:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,313013.16179061
2017-10-14 00:00:00+00,BTCUSD,5636.80,5639.00,5625.60,5630.50,5637.17,208.10542938
2017-10-14 00:00:00+00,ETHUSD,337.44,338.19,337.07,337.73,337.52,653.33726281
2017-10-14 00:00:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,1053394.89728998
2017-10-14 00:15:00+00,BTCUSD,5629.70,5630.20,5600.00,5600.00,5614.61,356.15868193
2017-10-14 00:15:00+00,ETHUSD,337.86,338.04,335.86,335.86,336.70,1678.84593478
2017-10-14 00:15:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,624432.95046421
2017-10-14 00:30:00+00,BTCUSD,5600.00,5629.30,5596.00,5623.80,5615.10,142.76912395
2017-10-14 00:30:00+00,ETHUSD,335.80,336.25,335.08,335.10,335.67,1822.35979322
2017-10-14 00:30:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,893728.18387236
2017-10-14 00:45:00+00,BTCUSD,5622.50,5626.10,5592.00,5592.00,5606.21,354.63780333
2017-10-14 00:45:00+00,ETHUSD,335.09,335.68,334.05,335.34,334.87,1060.03102941
2017-10-14 00:45:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,802974.17032934
2017-10-14 01:00:00+00,BTCUSD,5592.10,5610.30,5585.10,5610.30,5595.44,183.66812821
2017-10-14 01:00:00+00,ETHUSD,335.34,336.61,334.70,336.52,335.80,482.77109128
2017-10-14 01:00:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,893868.17555665
2017-10-14 01:15:00+00,BTCUSD,5610.30,5637.90,5607.70,5631.60,5620.43,137.75617283
2017-10-14 01:15:00+00,ETHUSD,336.45,337.44,336.10,336.77,336.62,1056.53877289
2017-10-14 01:15:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,452411.63036882
